userId,count
585,205
4577,163
3757,141
2144,116
3630,115
3875,113
2717,111
819,100
3441,99
2563,98
839,86
2228,85
1346,84
2533,84
997,80
3571,79
4764,77
591,74
756,73
911,72
1906,71
938,70
4865,70
2329,69
5007,69
4973,68
3048,66
1209,64
3755,62
3262,61
4182,60
2254,60
3736,60
571,60
1109,58
3065,58
3327,57
26,56
883,54
123,54
29,53
4101,51
4299,51
2219,51
4463,50
3864,49
471,48
3,47
446,46
2813,45
500,45
3674,44
2744,43
1984,42
4140,42
278,41
467,40
1635,40
931,40
3675,40
1691,40
2390,39
3876,39
2106,39
2312,39
3899,38
2181,37
4947,37
4553,37
1111,36
1408,36
4385,36
2393,35
3252,35
1821,34
2004,34
4161,34
2878,34
4482,34
2544,33
1701,33
1338,32
96,31
701,31
3599,30
694,30
1065,30
692,29
2167,29
3295,28
504,28
2200,27
184,27
3830,27
4877,26
2874,26
455,25
470,24
1728,24
2490,24
367,24
28,23
4802,23
3026,23
1139,22
63,22
4155,22
3431,21
2722,21
129,21
717,21
244,20
4002,20
1293,20
3644,20
2298,20
161,20
1480,20
1000,19
2146,19
3195,18
4436,18
1947,18
4298,18
1548,18
3987,17
404,17
4697,17
363,17
2958,16
3530,16
2585,16
1089,15
1536,15
18,15
3585,15
4044,14
1492,14
2840,14
815,14
619,14
4505,14
1401,14
3412,14
1954,13
3038,13
1268,13
2559,13
4662,13
4392,12
948,12
3301,12
1311,12
572,12
2531,11
4452,11
3416,11
4862,10
87,10
856,10
2612,10
4404,10
1196,10
1507,10
480,10
215,10
1553,10
3290,10
4951,9
2350,9
1039,9
3149,9
2819,9
4168,9
1103,9
2517,9
4734,9
2129,8
4269,8
1082,8
1383,8
1016,8
2438,8
770,8
501,8
1668,8
4641,8
1996,8
2331,8
3510,8
4804,8
1651,8
131,8
3959,7
3121,7
3863,7
987,7
1455,7
3771,7
2444,7
2687,7
2976,7
1234,7
3689,7
976,7
1430,7
209,7
803,7
3556,7
4142,7
956,7
2276,7
147,7
612,7
2790,7
282,6
1215,6
3137,6
4371,6
745,6
2300,6
716,6
4847,6
1190,6
4810,6
3763,6
3456,6
638,6
3668,6
3859,6
687,6
2386,6
239,6
3731,6
4515,6
4541,6
420,6
3990,6
4386,6
607,6
91,6
4426,6
5047,6
886,6
658,6
604,6
388,5
2113,5
1283,5
1191,5
4570,5
4792,5
2603,5
2359,5
1887,5
3930,5
4232,5
1871,5
55,5
319,5
40,5
4462,5
3973,5
4668,5
3820,5
515,5
1289,5
