userId,count
1906,214
3000,170
1954,167
502,150
3899,146
3575,127
99,122
2276,118
2298,115
1728,110
2649,108
4155,107
4765,104
2319,100
2803,98
3051,97
399,96
3561,95
363,92
729,91
898,89
2958,88
2520,88
2493,87
3800,87
671,84
4662,83
2873,82
3515,82
1744,81
3231,81
4710,81
467,80
2559,80
2857,80
956,80
1209,79
4245,78
3864,78
1682,78
1416,75
3283,75
818,74
2675,73
1001,71
5030,69
3875,68
866,68
3978,66
4482,66
4161,65
11,64
1016,64
3135,64
129,63
311,63
4865,62
3182,62
4385,62
4604,61
1039,60
4947,60
1335,60
976,59
4957,59
571,59
1919,58
2049,58
856,57
116,57
3137,56
4646,56
2272,55
4215,55
3128,54
2371,54
4184,53
2686,53
2260,53
1338,52
1821,50
1644,50
25,50
2490,50
504,50
1691,50
2149,49
3042,49
2592,49
3829,49
572,49
2709,46
2106,46
1558,46
653,45
1574,45
2585,45
819,44
421,43
3832,43
180,43
67,43
2312,43
1937,42
1371,41
997,41
911,41
2353,40
3541,40
3674,40
837,40
2479,39
1174,39
161,39
3796,39
3419,39
555,38
2524,38
2441,37
2579,37
2043,37
1896,37
2220,37
2128,37
4773,36
2533,36
1109,35
156,35
1977,34
4196,34
4609,34
4877,34
4071,34
3866,34
2990,33
3599,32
2774,31
3610,31
3257,31
3385,31
4796,30
1058,29
2835,29
3397,29
2386,29
4272,28
203,28
3607,28
1424,28
2984,28
1695,27
4182,27
3794,27
694,27
270,27
2096,27
1302,26
1198,26
1976,25
1199,25
4991,25
1522,25
2273,25
2436,24
59,24
2145,24
332,24
1959,23
2692,23
794,23
209,23
930,23
893,23
580,23
1703,23
4198,22
219,22
1401,22
442,21
2354,21
3058,21
839,21
1355,21
2144,20
1814,20
1609,20
3882,20
3304,20
2732,20
1304,19
4456,19
404,19
4660,19
4050,19
717,19
553,19
495,18
3378,18
4539,18
2163,18
4764,18
63,18
4289,17
1864,17
2769,17
145,17
2751,16
770,16
1023,16
4577,16
883,16
13,16
91,16
3416,16
432,15
1605,15
1263,15
4704,15
3480,15
3238,15
2563,15
2432,15
2404,15
3733,14
3712,14
3721,14
319,14
3751,14
2813,14
3124,14
3753,14
215,14
2983,14
7,13
975,13
1901,13
4091,13
3320,13
2941,13
400,13
692,12
3947,12
3463,12
1981,12
3624,12
3640,12
198,12
1382,12
2053,12
225,12
4812,12
2950,12
2003,12
2746,12
5048,11
317,11
938,11
541,11
1544,11
78,11
3896,11
4602,11
3152,11
1465,11
4294,11
4553,11
2364,11
1474,11
1670,11
1324,11
2464,10
282,10
2111,10
3095,10
888,10
3724,10
1863,10
4404,10
2459,10
2687,10
3473,10
5073,10
3851,10
589,10
325,10
4332,10
3434,10
4463,10
1047,10
1712,10
4366,9
2926,9
4852,9
4197,9
4111,9
3518,9
3757,9
2278,9
2468,9
3861,9
3973,9
1628,9
480,9
