userId,count
1016,226
2756,177
2386,161
273,139
11,131
2820,130
365,125
3252,123
88,122
3592,119
4456,117
3283,111
948,109
332,108
226,105
692,103
1691,101
2563,99
1984,96
4947,96
2873,95
2957,94
4927,94
184,92
355,92
1686,91
2053,91
234,89
3875,88
1906,88
4097,88
1853,87
701,86
883,86
2527,86
3899,85
2874,85
1813,84
4865,81
3588,80
2276,77
3508,76
1332,76
580,76
2191,74
3841,74
4791,73
694,73
1821,72
1515,72
837,72
4161,72
500,72
4867,71
1437,71
4332,70
1536,69
1139,68
2675,68
4184,67
2222,67
4609,66
3815,65
3977,65
467,64
601,64
2150,64
3431,63
3833,62
1977,62
3317,62
2144,61
4077,61
3416,59
2312,59
1074,58
4356,58
671,58
1408,57
2732,56
2220,54
4155,54
3736,53
741,51
3948,51
4441,50
4528,50
1026,50
1389,49
2813,48
198,47
4999,47
3065,47
3579,46
4025,46
4765,44
4117,44
1302,44
108,44
3265,44
4986,43
3756,43
2819,42
953,41
856,40
2579,40
819,40
4136,40
2997,39
2533,39
3135,39
3261,38
1544,38
2687,38
4482,38
4773,37
1682,37
465,37
4431,36
2237,36
3038,35
4763,35
3238,35
4288,35
770,34
1088,34
635,33
4289,33
3042,33
156,33
1742,33
305,33
1009,33
2371,32
1393,32
3755,32
2585,32
818,31
2722,31
2709,30
4238,30
1495,30
2298,30
4565,29
2803,29
3214,29
2717,29
3441,28
839,28
2439,28
1338,28
2353,27
2384,27
2219,27
1266,26
4071,26
4114,26
4828,25
4016,25
4443,25
2393,24
246,24
1471,24
363,24
3227,24
997,23
3861,23
2514,23
4930,22
4198,22
18,21
1196,21
2122,21
1484,21
1522,21
311,21
2464,20
1728,20
4199,20
1651,20
4704,20
2658,20
4082,20
1981,19
26,19
3347,18
729,18
4391,18
1718,18
911,18
1304,17
4341,17
3137,17
4874,17
2744,17
2459,17
3262,17
893,17
2329,16
2164,16
4054,16
3748,16
4660,16
178,16
180,16
2876,16
4553,16
3920,16
2725,15
2625,15
414,15
3644,15
3095,14
1609,14
3607,14
2741,14
231,14
1690,14
39,14
2857,14
4065,14
3794,13
4317,13
1416,13
4982,13
4120,13
2924,13
4577,13
3401,13
4886,13
3541,12
4653,12
1777,12
2940,12
4257,12
3465,12
2070,12
3041,12
3284,12
2539,12
918,12
2791,11
3927,11
2856,11
4624,11
3864,11
1234,11
1674,11
1317,11
1011,11
1095,11
3434,11
1438,11
740,10
3958,10
4762,10
1863,10
501,10
1640,10
3254,10
3205,10
4691,10
3635,10
2801,10
1779,10
3914,9
2702,9
2942,9
3463,9
4879,9
1071,9
1356,9
319,9
4739,9
1951,9
1231,9
3258,9
1752,9
1937,9
1401,9
1086,9
2517,9
3277,9
1205,8
1109,8
3402,8
1866,8
3724,8
2351,8
4796,8
3511,8
3939,8
4815,8
3930,8
1000,8
3585,8
3035,8
2493,8
4845,8
2152,8
5013,8
2175,8
3820,8
24,8
4259,8
4724,8
705,8
4648,8
1795,8
66,8
3013,8
572,8
944,7
3863,7
3660,7
4953,7
1277,7
2005,7
1635,7
4418,7
2396,7
826,7
3741,7
617,7
1822,7
2325,7
3336,7
286,7
841,7
2038,7
4039,7
852,7
3397,7
1558,7
4507,7
4248,7
3859,7
958,7
687,7
1622,7
1891,7
4658,7
2549,7
2783,7
3825,7
463,7
1862,7
599,7
2853,7
3005,7
3708,7
4460,7
3290,7
5002,7
2310,7
2651,7
1586,7
3966,7
4180,7
1514,7
2453,7
926,6
4818,6
2436,6
3682,6
2774,6
1804,6
3105,6
4852,6
2037,6
815,6
2731,6
3482,6
3560,6
1668,6
3348,6
4416,6
3301,6
1187,6
1716,6
1312,6
3925,6
4412,6
2643,6
2670,6
3851,6
1996,6
2132,6
642,6
4545,6
1048,6
79,6
1353,6
2697,6
2388,6
2622,6
3686,6
2270,6
4978,6
4503,6
4832,6
2950,6
161,6
3601,6
4804,6
3033,6
3640,6
1603,6
1466,6
1746,5
4594,5
1508,5
3090,5
1089,5
2946,5
2121,5
4343,5
71,5
276,5
2840,5
4217,5
1076,5
2094,5
4371,5
3195,5
4245,5
503,5
1052,5
2612,5
453,5
126,5
1433,5
3536,5
4208,5
1404,5
1976,5
3370,5
3568,5
1027,5
3495,5
297,5
3410,5
4668,5
245,5
2254,5
1973,5
2632,5
1363,5
4707,5
3269,5
1390,5
922,5
494,5
4485,5
336,5
313,5
945,5
105,5
2634,5
4393,5
10,5
2893,5
1743,5
62,5
4251,5
4103,5
2659,5
3260,5
3591,5
4529,5
2911,5
2746,5
3422,5
1409,5
3198,5
4761,5
4768,5
1880,5
4961,5
2098,5
2552,5
4201,5
4404,5
3788,5
3871,5
1264,5
571,5
2852,5
7,4
5048,4
3953,4
4066,4
714,4
625,4
2020,4
1793,4
4189,4
788,4
73,4
2155,4
2149,4
3325,4
970,4
3642,4
903,4
4814,4
4896,4
4271,4
4989,4
3649,4
3691,4
1770,4
440,4
1648,4
2048,4
619,4
1275,4
3760,4
1061,4
2340,4
1046,4
1419,4
3355,4
1130,4
3000,4
4847,4
486,4
4314,4
3353,4
341,4
4635,4
2163,4
4384,4
347,4
2817,4
2810,4
4900,4
645,4
885,4
1148,4
3022,4
3655,4
585,4
4655,4
4554,4
3690,4
3654,4
3799,4
1763,4
4091,4
592,4
833,4
515,4
1760,4
2445,4
4149,4
3016,4
3486,4
4260,4
2663,4
1934,4
152,4
646,4
1731,4
1895,4
960,4
1474,4
127,4
1229,4
4687,4
1327,4
4673,4
252,4
4428,4
1553,4
4153,4
2558,4
2427,4
1153,4
4057,4
1188,4
2284,4
2456,4
4997,4
4411,4
2367,4
2854,4
1535,4
3379,4
1379,4
4305,4
2131,4
3310,4
527,4
1893,4
3774,4
790,4
328,4
1698,4
230,4
201,4
604,4
3032,4
