userId,count
2144,249
692,207
4155,197
2756,159
4450,145
1086,145
967,143
3032,143
938,140
2353,136
3283,132
671,129
3412,127
2658,125
729,124
997,118
1338,115
846,115
2485,113
3427,112
11,106
2018,105
3038,102
180,99
3153,97
500,96
1635,95
4921,94
1437,93
2276,91
3833,90
2349,89
3295,89
4452,89
4577,89
3875,88
2453,88
108,87
3736,87
1906,84
502,84
4332,84
3261,83
3195,82
88,82
2728,78
4467,78
1718,75
2013,74
4161,74
3238,73
4865,71
3252,70
2043,69
701,68
3670,67
905,66
2470,66
2122,66
4356,65
2563,65
1821,64
4196,64
2371,64
1675,64
1728,63
1984,62
4150,62
1976,62
3978,61
1678,61
3101,60
4999,59
219,58
3861,58
2128,58
2181,56
3441,55
187,55
1402,55
2818,55
1515,54
2820,54
3899,54
29,52
1691,52
130,51
2692,51
2559,51
839,50
4289,49
302,49
1864,49
4082,49
3674,48
4304,48
2159,48
1152,46
1023,46
2722,46
2524,46
2262,45
1686,44
4508,44
3864,44
2533,44
819,43
4771,43
3592,43
4812,43
2106,42
2878,42
1492,41
425,41
4201,41
4803,41
1026,41
421,40
4101,40
1682,40
2490,40
1660,39
2312,39
1609,38
2274,38
945,38
1999,37
2222,37
116,37
4770,37
2784,36
4754,36
3,35
3610,35
847,35
4621,34
2531,33
2254,33
4337,33
815,32
948,32
3026,32
1171,32
794,32
143,32
4482,32
2883,32
3738,31
4184,31
508,31
1877,30
99,30
316,30
3990,30
591,28
3741,28
4986,28
2997,28
1293,28
3735,28
1197,28
837,27
2493,27
3284,27
4922,27
2675,26
2592,26
2984,26
4397,25
4202,25
767,25
145,25
2840,24
96,24
1368,24
1198,24
1346,23
3530,23
4539,22
3373,22
4991,22
2219,22
4215,21
1651,21
1339,21
4553,21
760,21
3920,21
4874,20
4763,20
3889,19
931,19
2819,19
2884,19
1996,19
3612,19
3041,19
1574,19
2381,19
332,19
4714,18
1209,18
893,18
1401,18
26,17
4091,17
2526,17
1837,17
2874,17
3556,16
1436,15
2782,15
3431,15
3088,15
3768,15
1853,15
2857,15
3379,14
3181,14
726,14
1866,14
4456,14
834,14
541,13
1139,13
1087,13
4697,13
1116,13
2164,12
3161,12
2479,12
4741,12
2206,12
3282,12
1654,12
4845,12
3465,12
4122,12
566,12
588,12
911,12
4207,12
1598,11
4267,11
1981,11
3930,11
268,11
328,11
4704,11
4981,11
744,11
2985,11
3589,11
3219,11
571,11
3414,10
4272,10
4182,10
649,10
2745,10
1172,10
604,10
1831,10
2004,10
2686,10
4462,10
958,10
2125,10
1332,10
538,10
1807,10
4027,10
1522,10
3705,10
4379,10
3826,9
2580,9
4373,9
3797,9
1076,9
273,9
1777,9
3536,9
4815,9
3503,9
2687,9
2278,9
2716,9
1399,9
1980,9
783,9
1869,9
480,9
3430,9
3708,9
4254,9
3271,9
4857,9
1761,9
3227,9
2499,9
2972,9
1876,9
3522,9
4408,8
625,8
1109,8
3137,8
4540,8
1030,8
4125,8
2779,8
492,8
1540,8
319,8
482,8
4807,8
2289,8
4947,8
3598,8
3731,8
2617,8
757,8
1937,8
