userId,count
3875,201
1139,169
1338,156
4803,147
819,144
4609,142
507,137
3736,136
2053,136
883,135
2254,134
3048,133
1324,132
692,128
1906,119
4802,116
1302,116
2272,112
3899,110
3038,106
4947,105
4828,104
2238,104
2276,103
2692,101
2819,98
1691,98
1016,97
1660,97
11,96
187,93
1023,93
4161,91
2588,90
2649,89
504,88
29,87
4765,86
1026,86
3441,85
2958,84
2531,82
2983,80
4196,78
3124,77
938,76
4443,72
997,71
3283,70
2803,70
3913,70
909,70
1635,69
3252,69
555,69
1947,68
2181,68
1471,68
3496,66
446,66
3733,65
4058,65
4565,64
3000,64
363,64
1713,63
2485,62
59,61
2253,61
226,61
470,59
2185,59
467,56
1517,54
911,53
4763,52
1681,52
948,51
4025,51
3575,51
4155,51
2820,50
3213,49
1682,49
2922,49
969,49
2432,49
2451,49
694,47
4920,47
1197,47
1332,46
3861,45
4464,44
2149,44
3561,44
2782,43
2439,43
4230,43
3462,43
1954,42
797,41
4867,41
2222,41
4452,40
67,40
2128,40
2527,39
1977,38
2094,38
2756,37
3373,37
4356,37
3026,36
1174,36
2524,36
1821,35
2324,35
4577,35
2990,35
4764,34
1558,34
2386,34
286,33
989,32
18,32
1065,32
2393,31
3153,30
4865,30
3530,30
580,30
2493,29
3392,29
701,29
717,29
2930,28
365,28
4289,28
1651,28
4553,28
1266,27
3056,27
4188,27
1416,26
3612,26
4114,26
693,26
737,25
2957,25
4385,25
4299,25
1274,25
2298,25
508,25
1224,25
718,24
4789,24
2744,24
2982,24
3977,24
4199,23
1074,22
2775,22
156,22
2159,22
3181,21
953,21
4309,21
4122,21
996,21
3599,20
2874,20
130,19
1196,19
3082,19
3416,19
4538,19
847,19
670,18
541,17
826,17
2183,17
4965,17
2563,17
355,17
1469,17
2167,16
1515,16
2468,16
2318,16
2490,16
3696,16
2611,15
1000,15
3348,15
1548,15
3688,15
4951,14
2873,14
275,14
1522,14
2312,14
1111,13
4977,13
4150,13
4877,13
2449,13
1468,13
4361,13
2559,13
3514,13
4332,13
3754,13
4953,12
421,12
219,12
3042,12
839,12
770,12
398,12
812,12
1801,12
2441,11
2459,11
4780,11
4777,11
180,11
480,11
225,11
3227,11
2535,11
3887,11
2714,10
1408,10
2809,10
3626,10
1785,10
1437,10
3894,10
3431,10
1766,10
2985,10
958,10
2585,10
4329,10
2704,10
3198,10
3891,9
1728,9
3,9
4195,9
3958,9
1721,9
4291,9
2766,9
549,9
3984,9
55,9
4999,9
