userId,count
2144,263
839,217
161,204
3875,180
1814,164
7,159
3899,157
4161,141
3830,138
938,130
239,129
3920,127
4930,126
3265,120
448,116
3556,112
4754,111
3472,111
4947,105
1906,104
1332,104
2524,102
1492,99
1000,95
1139,92
3000,92
2857,92
3800,91
2926,90
4538,90
1479,87
3412,87
4765,82
216,79
997,78
4423,77
953,75
3252,75
3181,73
793,73
4443,73
2520,72
3238,72
1954,71
3841,71
3714,71
4482,71
234,69
4828,69
3246,69
2585,69
4431,68
2820,68
4309,65
2527,65
1691,65
2756,63
143,63
732,61
883,61
2185,60
2693,60
2485,60
3480,60
4787,60
2106,59
694,59
955,59
1026,59
1864,58
96,57
181,56
1065,54
3048,53
756,53
4450,53
911,53
3457,52
3990,51
572,51
1355,50
2490,50
2162,49
3038,48
1465,48
3978,47
2353,47
3214,47
4577,47
467,46
59,46
1022,46
219,46
1111,45
2873,45
3026,45
1507,45
1436,44
4215,44
2253,44
4931,44
4410,44
1807,44
4288,43
4082,43
2818,43
3858,42
4097,42
3505,41
4463,41
1678,40
585,40
4771,40
1338,40
591,39
187,39
1416,39
690,39
2732,39
4456,38
2937,38
3088,37
3610,36
1414,36
3032,36
2692,36
3563,35
4188,35
1745,35
557,35
4155,35
4437,34
11,34
819,34
2220,34
1402,33
3137,32
2219,32
1408,31
1302,31
2579,31
2819,31
3987,30
4484,29
2247,29
3955,29
3595,29
1274,29
1675,29
1853,29
4037,28
1698,28
1976,28
145,28
108,27
4332,27
502,26
3262,26
348,25
692,25
492,25
88,24
818,24
3829,24
4182,23
2376,23
1023,23
650,23
2728,22
2312,22
2886,22
4366,21
4650,21
3736,21
2468,20
1209,20
3230,20
4803,20
66,20
2393,19
4539,19
209,19
4991,19
1401,19
3212,19
1198,19
4804,19
699,19
4371,18
4226,18
4981,18
812,18
3219,18
571,18
1039,17
3348,17
2533,17
3229,17
2567,17
1503,17
3284,17
2578,16
4199,16
1635,16
967,16
949,16
1423,16
4802,15
3726,15
3283,15
3599,15
4505,15
4091,15
4354,15
3675,15
4770,15
847,15
3198,15
2407,14
1296,14
3973,14
400,14
3522,14
2714,13
2946,13
3930,13
1668,13
1740,13
606,13
744,13
3598,13
538,13
289,13
4529,13
4272,12
3379,12
826,12
3128,12
3724,12
2459,12
3182,12
4128,12
1468,12
373,12
1399,12
4002,12
363,12
2999,12
3271,12
4460,12
1438,12
3796,12
1033,12
1821,11
3738,11
2734,11
2649,11
1792,11
1515,11
1356,11
416,11
3313,11
1522,11
717,11
1497,10
1298,10
2774,10
3630,10
3666,10
476,10
3674,10
3436,10
4313,10
4441,10
2625,10
2621,10
319,10
1471,10
860,10
909,10
1284,10
2707,10
226,10
2276,10
2117,10
2789,9
1856,9
924,9
1109,9
3712,9
3540,9
2278,9
3323,9
1682,9
2356,9
2617,9
701,9
3143,9
3013,9
2922,9
4988,8
4690,8
4685,8
3889,8
3060,8
4698,8
2323,8
184,8
4874,8
298,8
3640,8
2637,8
1857,8
1924,8
2152,8
2867,8
3970,8
5018,8
1558,8
231,8
3135,8
1363,8
3542,8
81,8
4209,8
2445,8
79,8
1650,8
3543,8
3866,8
4890,8
2063,8
3462,8
4527,8
4222,8
2639,8
4761,8
4180,8
1628,8
1159,7
1412,7
4403,7
4580,7
2164,7
2561,7
3801,7
1455,7
4549,7
1657,7
1131,7
1046,7
1551,7
3722,7
4208,7
3301,7
2787,7
2817,7
582,7
2670,7
1353,7
3706,7
1896,7
1862,7
2893,7
603,7
2298,7
3708,7
4816,7
4171,7
3938,7
3260,7
1142,7
4660,7
3413,7
5048,6
388,6
3584,6
4977,6
3927,6
2570,6
3080,6
1941,6
4925,6
488,6
1457,6
110,6
3248,6
1375,6
1721,6
4506,6
1071,6
4071,6
2766,6
4261,6
1261,6
3536,6
2481,6
1200,6
2768,6
41,6
3473,6
369,6
1231,6
